text,video_path,audio_path,num_frames
"Two individuals, a shirtless man with patterned shorts and a man in a dark-colored t-shirt and patterned shorts, stand on a serene beach, saluting each other in a moment of camaraderie, surrounded by the calm and sunny ocean with gentle waves. <AUDCAP>Orchestral, ceremonial music plays with a majestic and slightly melancholic tone. Gentle ocean waves are heard in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/42/9b/429b631b8fdd75fa4d8b942b83f5690e,/cpfs01/dataset/OpenHumanVid/clips/part_006/42/9b/429b631b8fdd75fa4d8b942b83f5690e,135
"The video shows a woman with short, shaved hair walking away from the camera, through a glass door leading to an outdoor parking lot with trees. She is wearing a peach-colored sleeveless top, light brown pants, and a black crossbody bag, and is holding a phone to her ear. The indoor space features large windows, potted plants in wicker planters, and wicker chairs with brown cushions. As she walks, she speaks on the phone, saying, <S>Fuck Lisbon, man.<E> She briefly pauses and looks slightly to her left, then continues walking and speaking, <S>I was kinda loud.<E> She takes another step and adds, <S>Fuck Lisbon.<E> She continues walking towards the exit and says, <S>That wasn't my fault.<E> She then asks, <S>And by the way, have you seen Cruise 2?<E> <AUDCAP>A clear, articulate female voice speaks with a casual, slightly annoyed then conversational tone, discussing events and asking a question. The background consists of a faint, indiscernible murmur of distant voices, indicating an indoor public space.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/4a/1e/4a1e6047f755dd135ccd7db14063c297,/cpfs01/dataset/OpenHumanVid/clips/part_006/4a/1e/4a1e6047f755dd135ccd7db14063c297,217
"Three men are outdoors in daylight. A man in a light-colored suit observes from the left. In the center, a man wearing a brown jacket, a striped shirt, a hat, and sunglasses steps out of a black car, holding a bag. To the right, another man in a brown suit stands. A stone wall and a tree are visible in the background. <AUDCAP>Upbeat, light instrumental music with a lounge or Latin feel plays.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/51/4f/514f2955f45873a1951131adb5cf6f84,/cpfs01/dataset/OpenHumanVid/clips/part_006/51/4f/514f2955f45873a1951131adb5cf6f84,126
"The video shows a man in his mid-to-late forties, dressed in a dark green blazer and dark patterned shirt, smiling and then taking a sip from a wine glass. The setting is a dimly lit, rustic indoor space with other blurred individuals in the background. A female voice states, <S>And that will haunt you<E> <S>for the rest of your life.<E> <AUDCAP>A clear female voice speaks with a calm, slightly ominous tone. Background music features slow, dramatic strings and piano, accompanied by faint ambient chatter and the subtle clinking of glasses.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/77/f2/77f2c793e6967a66c37b827d0d1a1de4,/cpfs01/dataset/OpenHumanVid/clips/part_006/77/f2/77f2c793e6967a66c37b827d0d1a1de4,261
"A woman, appearing to be in her thirties, with short black hair and a concerned expression, wears a sleeveless teal top. She holds a phone to her ear and says, <S>Just come directly here.<E> As she speaks, a hand holding a black handgun enters the frame, pointing towards her. She lowers the phone, her expression shifting to one of fear and resignation. In the background, another person is partially visible, hunched over. The scene unfolds in a well-lit indoor room featuring a window, a lamp, and bookshelves. <AUDCAP>A distressed female voice speaks urgently, followed by the sound of dramatic, suspenseful music with a building intensity that creates a tense atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/d1/99/d199371926c370e31105e664d62309f2,/cpfs01/dataset/OpenHumanVid/clips/part_006/d1/99/d199371926c370e31105e664d62309f2,260
"In the video, a team of 5-6 healthcare professionals, dressed in blue surgical scrubs and caps, with some wearing masks, are engaged in a surgical procedure around a patient on an operating table covered with a green drape. The sterile and controlled environment is filled with medical equipment, including a large overhead light and a supply bag, as the team works together with deliberate and coordinated movements. <AUDCAP>Emotional and dramatic orchestral music plays in the background. No speech is present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/d7/1e/d71e44a534f59d3688bff729d15cfebb,/cpfs01/dataset/OpenHumanVid/clips/part_006/d7/1e/d71e44a534f59d3688bff729d15cfebb,139
"The video shows two individuals, a woman and a man, standing side by side in a clean, light-colored room, possibly a clinic or hospital. Both are wearing white lab coats. The woman, with long dark hair, wears a white ruffled turtleneck underneath and has her hands clasped in front of her. The man, with short dark hair and a goatee, wears a blue top under his lab coat and has his arms crossed. Both are looking towards the viewer with subtle, pleasant smiles. <AUDCAP>Gentle, reflective instrumental music with piano and strings.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/08/97/089703cf83ea6fac82505a30869d418f,/cpfs01/dataset/OpenHumanVid/clips/part_006/08/97/089703cf83ea6fac82505a30869d418f,194
"A man with light skin and black hair, dressed in traditional Korean attire, including a wide-brimmed black hat and a beige robe with a white collar. Decorative beaded straps hang from his hat. He looks off to the side with a serious, contemplative expression. The setting is a serene indoor space with warm lighting and red accents, evoking a traditional Korean interior. <AUDCAP>Soft, melancholic instrumental music with a traditional Korean feel plays in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/8b/a8/8ba85ac1c7ef12471eb0592c02990c20,/cpfs01/dataset/OpenHumanVid/clips/part_006/8b/a8/8ba85ac1c7ef12471eb0592c02990c20,140
"The video shows a man and a woman in traditional Korean clothing sharing a tender kiss. In a close-up, the man, wearing a wide-brimmed black hat, gently holds the woman's face as they kiss, with soft, blurry lights and falling particles, possibly snow, in the background. The scene then transitions to a wider shot, where the couple is seen kissing by a tranquil body of water at night, illuminated by a bright reflection on the surface. Trees and grass line the bank, and the falling particles continue, with the earlier close-up image faintly overlaid on the scene. <AUDCAP>Gentle, romantic instrumental music with strings and piano plays throughout. A soft, subtle falling sound effect, consistent with the visual of snow, is also present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/22/b8/22b8da870c6b30b018ccc74f1c681b56,/cpfs01/dataset/OpenHumanVid/clips/part_006/22/b8/22b8da870c6b30b018ccc74f1c681b56,129
"The video shows two men, one older and one younger, standing behind a white picket gate under a vine-covered archway. The older man, in a dark blue jacket and khaki pants, holds a piece of paper and looks forward. The younger man, wearing a dark green shirt and black pants, smiles and opens the gate, stepping to the side. Behind them, a gray Jeep Wrangler is parked on the street, with other suburban houses and trees visible in the background under a clear sky. <AUDCAP>Upbeat acoustic pop music with a male vocalist singing and a gentle drum beat plays. The music has a positive, lighthearted feel. No discernible speech is present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/cd/fd/cdfd38767ad7c65ddc1e8d2e1bc3135d,/cpfs01/dataset/OpenHumanVid/clips/part_006/cd/fd/cdfd38767ad7c65ddc1e8d2e1bc3135d,159
"The video shows a man in a dark navy firefighter uniform with an American flag patch on his sleeve, standing on the left side of the frame. On the right, a woman in a white lab coat is smiling and adjusting her coat. Behind them are red metal lockers containing firefighting gear, including helmets labeled 'LOS ANGELES 118', 'DIAZ', and 'WILSON'. The man looks at the woman and says, <S>Looks good on you.<E> The woman smiles back and responds, <S>Thanks, Cap.<E> <AUDCAP>A male voice speaks in a warm, friendly tone, followed by a female voice speaking in a cheerful and appreciative tone. Subtle background music with a light, positive feel is present throughout the interaction.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/bf/fb/bffbd882ee7e1269de232c2262f826e2,/cpfs01/dataset/OpenHumanVid/clips/part_006/bf/fb/bffbd882ee7e1269de232c2262f826e2,143
"The video shows a woman with long, dark hair and a serious, tearful expression, wearing a red blouse with a detailed neckline, engaged in a hushed conversation with someone off-camera (whose back and shoulder are visible) in a dimly lit room. She says, <S>I know that I left you twice.<E> She continues, <S>Once with mom and dad and and once when things got rough with Doug, but I came back.<E> With a heartfelt tone, she adds, <S>Because you're my brother.<E> And then, <S>And I love you.<E> <AUDCAP>A clear, emotional female voice speaks with a sorrowful, regretful, and then loving tone. Soft, melancholic background music plays throughout the scene, providing an emotional underscore.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/63/bb/63bb246088a69cc45079b9db7285e40a,/cpfs01/dataset/OpenHumanVid/clips/part_006/63/bb/63bb246088a69cc45079b9db7285e40a,414
"The video features a woman in her thirties, with light skin and long dark hair, wearing a black hat and a light-colored top. She is seen outdoors, possibly in a park or public area, with a blurred background that might include a map or informational display. She expresses sadness, touching her face, rubbing her eye, and looking off to the side, seemingly distressed. <AUDCAP>Melancholic, emotional instrumental music, featuring piano and strings, creates a sad and reflective atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/cf/4f/cf4f92e8cc8766017fca9a649955d405,/cpfs01/dataset/OpenHumanVid/clips/part_006/cf/4f/cf4f92e8cc8766017fca9a649955d405,271
"A man in a black t-shirt, patterned pants, and white shoes stands in a well-lit hallway with glass doors on both sides. On the left wall, there are numerous framed photos, and a document with Korean text is visible at the top. In the distance, a large mirror with a floral arrangement reflects the hallway. A red exit sign is positioned above a door on the right. The man first stands still, then bends slightly, looks at his hands, and straightens up, appearing to adjust something on his wrist. He then looks at the glass door on his right. He continues to stand, looking down and adjusting something in his hands before he walks further down the hallway. He then stops and adjusts his clothing or an item on his wrist again. He stands still for a moment, then turns his head to look at the glass doors on his right. He continues to look down at his hands, adjusting something on his wrist or checking his phone. He stands still and then walks further down the hallway, turning his head to look at the glass doors on his right side. He then looks down and makes a final adjustment to an item on his wrist. <AUDCAP>Soft, reflective piano music plays throughout. A distinct click sound is heard around the 0:07 mark.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/47/4d/474d183a7cc2f9cb82d0d84a06c52fb9,/cpfs01/dataset/OpenHumanVid/clips/part_006/47/4d/474d183a7cc2f9cb82d0d84a06c52fb9,247
"The video captures a vibrant street scene with approximately 20 people, including the main character, a man in his mid-30s with short black hair and a neutral expression, wearing a green graphic t-shirt, dark pants, and white shoes, standing in the foreground amidst a bustling commercial area. The surrounding streets are filled with people walking by, shopping, and engaging in various activities, set against a backdrop of colorful storefronts and advertisements in Korean, under the warm glow of late afternoon or early evening lighting. <AUDCAP>Instrumental music with a gentle, slightly melancholic melody plays softly.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/73/61/7361783e3867e81e4275defc5e5548b9,/cpfs01/dataset/OpenHumanVid/clips/part_006/73/61/7361783e3867e81e4275defc5e5548b9,171
"The video shows a woman in her thirties and a man in his forties seated in a modern, well-lit room with a contemporary design. The woman, dressed in a dark dress and boots, walks to a chair and sits beside the man, who is formally attired in a suit. She then sits with her legs crossed and looks at her phone. The man sits composed. The room features a bookshelf, a potted plant, a brick wall, and large windows. The man says, <S>Captain Gregson sent men to Andre's home when told that Dr. Glassman's name was clearly legible on his pill bottles.<E> The woman then replies, <S>Oh, sweetie, Jen, I'm going to have to reschedule now.<E> <AUDCAP>A clear, calm male voice speaks in a measured, serious tone. A clear female voice responds with a slightly annoyed and conversational tone. Faint ambient room sounds are present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/88/8d/888d02632c8757d7fafd503ef9f67dd1,/cpfs01/dataset/OpenHumanVid/clips/part_006/88/8d/888d02632c8757d7fafd503ef9f67dd1,230
"A young man with dark hair, wearing a white and dark striped long-sleeve shirt, stands in a dimly lit outdoor setting at night. Trees and blurred lights are visible in the dark background. He appears contemplative, looking down with a sad or pensive expression. He slowly turns and walks away from the camera, his back to the viewer, along a wall with some graffiti. <AUDCAP>Melancholic and reflective instrumental music plays throughout, featuring piano and strings, creating a somber atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/d0/18/d0183d8b64927746a4654ece76a69939,/cpfs01/dataset/OpenHumanVid/clips/part_006/d0/18/d0183d8b64927746a4654ece76a69939,177
"A man with dark hair and light skin, wearing a grey long-sleeve shirt and dark pants, is in a dimly lit corridor. He begins crouched, looking at a small, glowing blue device on the floor. He then sits down, leaning against the wall, and focuses on his smartphone. The corridor has a greenish and bluish ambient light, creating a serene and introspective atmosphere. <AUDCAP>Calm, reflective instrumental music plays in the background, featuring gentle piano melodies and soft string accompaniment, evoking a sense of contemplation.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/92/ae/92ae3138042ffdf3be80eec6b9fdd7bc,/cpfs01/dataset/OpenHumanVid/clips/part_006/92/ae/92ae3138042ffdf3be80eec6b9fdd7bc,309
"The video shows two individuals. A young man in his twenties with short, dark hair and a neutral expression, wearing a denim jacket over a plaid shirt, stands relaxed with a slight glance to his right. A woman with long, dark hair and a light skin tone stands contemplatively, gazing off to the side, with a tear on her cheek. They are in an urban setting with a Chinese character sign in the background.<AUDCAP>Melancholic instrumental music plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/34/9d/349d3d90e80d350e5922658fe5948bd6,/cpfs01/dataset/OpenHumanVid/clips/part_006/34/9d/349d3d90e80d350e5922658fe5948bd6,140
"A person's hands are seen placing a small, framed photo into a brown photo album. Another framed photo is already in the album, featuring a woman in a white dress. The photo being held shows two people, one with 'Hello Kitty' text above them. The album rests on a plaid surface, surrounded by scattered colored pencils, sticky notes, and other small items. <AUDCAP>Gentle, melancholic instrumental music, primarily featuring piano and strings, plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/24/a8/24a85e09ff2b01174870aed7d0759b1a,/cpfs01/dataset/OpenHumanVid/clips/part_006/24/a8/24a85e09ff2b01174870aed7d0759b1a,136
"A man with dark hair lies on a tatami mat floor, dressed in a dark outer garment and a teal inner robe with intricate designs, with a sword resting across his chest. The serene setting, illuminated by soft natural lighting, suggests a peaceful and possibly historical or cultural context, reminiscent of a traditional East Asian room. <AUDCAP>A swift whoosh sound is heard, followed by calm, melodic traditional East Asian instrumental music featuring string instruments and flutes.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/ed/9e/ed9e030ed662a38e894138a9a9217985,/cpfs01/dataset/OpenHumanVid/clips/part_006/ed/9e/ed9e030ed662a38e894138a9a9217985,145
"In a dimly lit, traditionally styled room with wooden architecture and a decorative pillar, a man in a dark, fur-trimmed outfit with a sword bows respectfully. To his right, a woman in a dark, embroidered robe worn over a red garment, with an elaborate traditional hairstyle, stands and observes. Another figure, similarly dressed, is partially visible on the far right. <AUDCAP>Instrumental, traditional Chinese-style background music plays throughout the scene, featuring strings and wind instruments that evoke a historical and dramatic atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/4c/4b/4c4be5deb241acf359f68fe70962ce0b,/cpfs01/dataset/OpenHumanVid/clips/part_006/4c/4b/4c4be5deb241acf359f68fe70962ce0b,121
"The video shows two women in a modern kitchen: a woman in a white sweater and blue lanyard reading at a counter, and another woman in a striped hoodie with a red patch, interacting with a potted plant and her smartphone. The kitchen features wooden cabinets, a microwave, and various household items, creating a casual and domestic atmosphere. <AUDCAP>Soft, instrumental background music is playing throughout the video.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/7d/c5/7dc5ed1e75935f2de7cacfd82aa38745,/cpfs01/dataset/OpenHumanVid/clips/part_006/7d/c5/7dc5ed1e75935f2de7cacfd82aa38745,418
"The video shows a young woman in her twenties with dark hair styled in a bun, sitting in a calm and casual indoor setting with a blurred background of a plant and a wooden or beige wall. She is holding a smartphone and interacting with it, wearing casual attire in soft, natural lighting. <AUDCAP>Soft, gentle instrumental music plays, accompanied by a distinct 'ding' sound, likely a phone notification.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/24/f4/24f4a131b3d9c0352661f614f48cca04,/cpfs01/dataset/OpenHumanVid/clips/part_006/24/f4/24f4a131b3d9c0352661f614f48cca04,322
"In the video, a single young man with short, dark hair and fair skin stands upright in a cozy, rustic indoor setting, dressed in a white suit, looking off to the side. The background features wooden shelves with various decorative items, creating a warm and inviting atmosphere with soft, natural lighting, suggesting a daytime setting. <AUDCAP>Melodic background music plays.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/aa/08/aa0897e911b6d5a9eda58e05dcf574f2,/cpfs01/dataset/OpenHumanVid/clips/part_006/aa/08/aa0897e911b6d5a9eda58e05dcf574f2,164
"A young woman is shown in a close-up, holding a smartphone with a floral case to her ear. She has dark hair styled up and wears a light-colored top, possibly striped. Her expression is serious and contemplative as she listens. The background is blurred and light, suggesting an outdoor setting or a brightly lit interior. <AUDCAP>Soft, calm, and melancholic background music plays throughout the scene. There is no speech present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/b3/58/b35805b354c49ed8c4315bb17e53ab96,/cpfs01/dataset/OpenHumanVid/clips/part_006/b3/58/b35805b354c49ed8c4315bb17e53ab96,462
"The video shows two people, both dressed in white attire, moving quickly through a calm, residential area during daylight hours. The scene features a white van parked on the side of the road, with residential buildings, parked cars, and a stone wall in the background, as the two individuals, one wearing a white coat, striped shirt, and jeans, and the other in a white outfit, move towards each other with a sense of urgency. <AUDCAP>Upbeat pop music with a female vocalist singing in Chinese.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/23/c0/23c0c36b93fb2fa0db8285c2ee099038,/cpfs01/dataset/OpenHumanVid/clips/part_006/23/c0/23c0c36b93fb2fa0db8285c2ee099038,253
"The video captures a tender moment between two people, a woman with short, dark hair in a white outfit and a man with medium-length hair and light skin, as they share a close, intimate kiss in a softly lit setting with a blurred background. <AUDCAP>Soft, romantic background music with a gentle, wordless female vocalization.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/c4/0c/c40c0f1a7a6638ecef810cfb4f1b3b9e,/cpfs01/dataset/OpenHumanVid/clips/part_006/c4/0c/c40c0f1a7a6638ecef810cfb4f1b3b9e,190
"A young man with dark hair, wearing a gray long-sleeved shirt, is seen tending to potted plants inside a greenhouse at night. He is holding a pink spray bottle and looking down at the plants. In the background, through the glass, a city skyline with illuminated buildings and string lights is visible, creating a serene urban ambiance. <AUDCAP>Upbeat pop music with a male vocalist is playing in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/eb/ef/ebefa4a3df28a0a0f3eabf6ee1132b3a,/cpfs01/dataset/OpenHumanVid/clips/part_006/eb/ef/ebefa4a3df28a0a0f3eabf6ee1132b3a,138
"The video shows a young woman in her twenties with long, dark hair, wearing a yellow top with a white collar, sitting in a calm and introspective setting with a softly blurred background featuring a blue-hued window, as she engages in subtle movements and a thoughtful expression. <AUDCAP>Gentle, melancholic background music featuring strings and a piano plays softly.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/9e/b1/9eb1499f90884bb19ddd3f6599126f52,/cpfs01/dataset/OpenHumanVid/clips/part_006/9e/b1/9eb1499f90884bb19ddd3f6599126f52,212
"A young woman with shoulder-length brown hair and light skin is shown from the chest up, wearing a dark top with a white collar. She looks upwards and to the right with a soft, contemplative expression. The background is blurred with blue and white hues, featuring bokeh light effects, creating a dreamlike and serene atmosphere. <AUDCAP>Gentle, flowing instrumental music with a peaceful, reflective tone plays in the background. There is no speech or distinct sound effects.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/8f/3f/8f3fa688419d92457d3d36e971de2ed5,/cpfs01/dataset/OpenHumanVid/clips/part_006/8f/3f/8f3fa688419d92457d3d36e971de2ed5,186
"The video shows a young adult woman, likely in her twenties, adjusting her clothing in a well-lit, calm bedroom. She is wearing a black top with a graphic design and colorful patterned pajama pants, standing in front of a neatly made bed, a nightstand, and a large white wardrobe, with a framed picture on the wall. <AUDCAP>Soft, melancholic piano music plays in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/e1/89/e189c6e33c5dee0fb9e57844a91cbcef,/cpfs01/dataset/OpenHumanVid/clips/part_006/e1/89/e189c6e33c5dee0fb9e57844a91cbcef,697
"A young woman with her hair in a bun wears a light blue knitted sweater and a beige apron, looking slightly to the side with a gentle expression. Beside her, a young boy with black hair looks upwards with curiosity. <AUDCAP>Cheerful, upbeat, instrumental pop music plays with a light melody and a steady beat.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/10/ef/10efe7422c18e93e876f0a373e2dd05b,/cpfs01/dataset/OpenHumanVid/clips/part_006/10/ef/10efe7422c18e93e876f0a373e2dd05b,226
"The video shows a young woman with her hair tied in a bun, wearing a light blue sweater and a beige apron. She initially looks down and then shifts her gaze to the right, appearing thoughtful or slightly observant. A child with dark hair is partially visible in the lower right corner of the frame, suggesting a home environment. <AUDCAP>Upbeat, light-hearted instrumental music with a cheerful melody, possibly from a children's program or cartoon.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/3c/c3/3cc3064ca9ede19d32cf1e3594b6d89c,/cpfs01/dataset/OpenHumanVid/clips/part_006/3c/c3/3cc3064ca9ede19d32cf1e3594b6d89c,121
"A man with dark hair, glasses, and a mustache is shown from the chest up, sitting in a dimly lit room. He wears a dark blue robe over a grey t-shirt. He looks down with a contemplative expression, then brings his hand to his mouth. The background shows a couch and curtains. <AUDCAP>Soft, melancholic instrumental music, possibly piano or keyboard, playing at a slow tempo.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/ea/33/ea335b77f23a12bb5f25b7d01d503f3c,/cpfs01/dataset/OpenHumanVid/clips/part_006/ea/33/ea335b77f23a12bb5f25b7d01d503f3c,204
"The video features a solitary man in the foreground, dressed in a brown coat, plaid scarf, and hat, standing upright and gazing off into the distance in a contemplative mood, surrounded by a serene yet somber park-like setting with bare trees and misty atmosphere. In the background, a few individuals, including a woman in a dark coat and skirt and a person in a dark coat and hat, are seen walking along the path, adding to the quiet activity of the scene. <AUDCAP>Soft, melancholic instrumental music plays throughout the scene, accompanied by a subtle ambient hum.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/99/fe/99fe060ab47e9b9fbc7a308d448cc687,/cpfs01/dataset/OpenHumanVid/clips/part_006/99/fe/99fe060ab47e9b9fbc7a308d448cc687,140
"The video shows a single, high-ranking military officer, likely of royal or noble status, standing upright in a dimly lit indoor setting, dressed in a formal military uniform adorned with gold epaulettes and a prominent pink jewel. The officer, with fair skin and dark hair, exudes an air of authority, surrounded by an atmosphere of solemnity and formality. <S>I meet you and today<E> <S>in<E> <S>in circumstances<E> <S>which are<E> <AUDCAP>A solemn, orchestral score plays throughout. A male voice speaks slowly and deliberately with a deep, resonant tone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/58/98/5898ff169a1cad8532715426472bc36a,/cpfs01/dataset/OpenHumanVid/clips/part_006/58/98/5898ff169a1cad8532715426472bc36a,384
"The video shows a middle-aged man with dark hair and fair skin, dressed in a white shirt, black tie, and suspenders, standing in a recording studio with patterned curtains in the background. He is positioned in front of a microphone, holding a sheet of paper and making slight movements as he reads or speaks into the microphone in a formal recording session. He speaks, <S>To stand calm<E> <S>and firm<E> <S>and united.<E> <AUDCAP>A clear, articulate male voice speaking with a formal, serious tone. There is dramatic orchestral background music throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/9d/a1/9da1cda15cff40f7f055c07de793579b,/cpfs01/dataset/OpenHumanVid/clips/part_006/9d/a1/9da1cda15cff40f7f055c07de793579b,139
"The video shows a young adult woman with short, dark hair, wearing a light-colored knitted scarf, standing upright and facing the camera directly against a clear blue sky background. Her hair is gently moved by the wind. Her expression is reflective and appears slightly sad, with a noticeable glint in her eyes, as if on the verge of tears. The shot primarily focuses on her face and upper body. <AUDCAP>Gentle, melancholic instrumental music featuring strings and piano.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/86/5b/865b3052ec0ab55783e67df1c5107b40,/cpfs01/dataset/OpenHumanVid/clips/part_006/86/5b/865b3052ec0ab55783e67df1c5107b40,151
"The video shows a single individual, dressed in a dark-colored traditional garment with a high collar and head covering, standing upright and gazing off to the side in contemplation against a bright blue sky with a minimalistic background. The person's attire, likely from a historical or cultural context, is the sole focus in the frame, with no other objects or people visible. <AUDCAP>Melancholic background music with sustained string melodies, possibly from a cello or similar low-pitched string instrument, accompanied by ambient orchestral sounds.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/a8/bf/a8bf08dd9d788c23144d18aae99d5d15,/cpfs01/dataset/OpenHumanVid/clips/part_006/a8/bf/a8bf08dd9d788c23144d18aae99d5d15,165
"The video shows an older man and woman in a cozy, well-furnished home. The man, wearing a blue blazer, approaches a wooden dining table and places a small purple gift bag on it, briefly fiddling with its ribbon. He then walks around the table, holding the bag, and stands looking towards the woman. The woman, wearing a white lace top and glasses, sits at the table, engrossed in an activity involving small items in a basket. The room features wooden furniture, a patterned wallpaper, and decorative elements like a butterfly mirror and a grandfather clock, creating a warm and domestic atmosphere.<AUDCAP>Light, pleasant, instrumental background music with a calm and gentle melody.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/30/f0/30f0599e25d272c4d03e1c826e3e3f2f,/cpfs01/dataset/OpenHumanVid/clips/part_006/30/f0/30f0599e25d272c4d03e1c826e3e3f2f,207
"A woman wearing a light blue denim cap and a light-colored jacket adorned with colorful, sequined hummingbird-like patches and a red cross-body strap stands in a dimly lit setting. Her gaze shifts from looking downwards to looking up, then back down, her expression appearing contemplative. <AUDCAP>A short, melancholic melodic chime plays, followed by silence. The sound is clear and resonant.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/92/85/9285a2d4952686b093481df3a12244b2,/cpfs01/dataset/OpenHumanVid/clips/part_006/92/85/9285a2d4952686b093481df3a12244b2,170
"In the locker room, two individuals are engaged in a conversation: a person in a dark-colored hoodie facing away from the camera and a teammate in a green and purple 'MIGHTY DUCKS' jersey with the number '9' on the sleeve, who is facing the hoodie-clad individual with a focused expression. The casual atmosphere is filled with sports equipment, with the two teammates standing amidst the cluttered space. The woman in the jersey says, <S>Hi.<E> <S>I know you think I'm some big rebel, but the dyed hair and the I don't care attitude isn't really all of me.<E> <AUDCAP>A young woman's voice speaks with a slightly hesitant but sincere tone. A low, dramatic musical underscore is present, along with subtle ambient locker room sounds.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/32/05/320560e38be70e8b493a6f1298dfcd6b,/cpfs01/dataset/OpenHumanVid/clips/part_006/32/05/320560e38be70e8b493a6f1298dfcd6b,261
"A woman with long dark hair and fair skin, wearing a white blazer, white top, and gold hoop earrings, is shown looking towards a partially visible person wearing a blue hat and dark top. They are in a serene outdoor setting with blurred trees and greenery in the background.<AUDCAP>Calm, slightly melancholic instrumental background music is heard.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/83/5b/835b29d81e9afcd561f1b191a10ed03b,/cpfs01/dataset/OpenHumanVid/clips/part_006/83/5b/835b29d81e9afcd561f1b191a10ed03b,134
"The video shows two individuals, a woman in her thirties with straight brown hair and an older man in his sixties with gray hair and glasses, engaging in a quiet moment in a softly lit, indoor setting with a blurred background of a home or office environment. The woman, wearing a white top, looks contemplative, while the man smiles slightly, suggesting a moment of interaction between them.<AUDCAP>Soft, gentle instrumental background music plays, featuring melodic strings and a peaceful ambiance. No discernible speech or prominent sound effects are present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/54/15/541519e92e7d11e42c0552fd81a9f4b3,/cpfs01/dataset/OpenHumanVid/clips/part_006/54/15/541519e92e7d11e42c0552fd81a9f4b3,128
