text,video_path,audio_path,num_frames
"The video shows 10 people, comprising two teams of five players, playing an indoor basketball game in a gymnasium. The players, wearing blue, yellow, and maroon uniforms, dribble, shoot, and defend. Spectators watch from bleachers, and the gymnasium has banners, streamers, and natural light from large windows. <AUDCAP>A female vocalist sings catchy pop/rock music in English. Accompanying the music are sounds of basketball dribbling, shoes squeaking on the court, and an enthusiastic crowd cheering and clapping. The ball also makes sounds hitting the backboard.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/bd/43/bd4387952cd4fa750d483c781147a7af,/cpfs01/dataset/OpenHumanVid/clips/part_003/bd/43/bd4387952cd4fa750d483c781147a7af,138
"The video shows a basketball game in a lively indoor gymnasium with approximately 5 players from two teams, each wearing different colored jerseys, engaging in a high-energy match. The players, all males with light skin tones, are dressed in their respective team's jerseys, with one player in a yellow and blue jersey and four players in maroon jerseys, as they move around the court, with the audience seated on bleachers in the background. <AUDCAP>Upbeat, energetic pop music with a strong beat, prominent synthesizers, and female vocals plays. Sounds of a basketball game, including ball dribbling and a clear swish as the ball goes through the net, are audible, along with the enthusiastic cheers of the crowd.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/63/ee/63ee96ae602a97a84e9a58e571b5116b,/cpfs01/dataset/OpenHumanVid/clips/part_003/63/ee/63ee96ae602a97a84e9a58e571b5116b,128
"A man in his forties with light skin and short, light-colored hair, dressed in a dark-colored hoodie with white drawstrings and dark pants, gestures dynamically as he talks and moves in a spacious indoor sports facility with wooden walls, arched windows, and a wooden floor. A basketball hoop is visible in the background on the left. He says, <S>We are at center court.<E> <S>Jumping up and down,<E> <S>celebrating.<E> <S>Streamers and confetti are falling and the crowd is cheering us<E> <S>because we are champions.<E> <AUDCAP>Male voice, energetic, coaching, then triumphant with a noticeable room echo, indicating a large indoor space.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/ca/6a/ca6a060fb1e7a5cf0b80ee65eeaf4f51,/cpfs01/dataset/OpenHumanVid/clips/part_003/ca/6a/ca6a060fb1e7a5cf0b80ee65eeaf4f51,377
"A man in a blue beanie and a blue jacket stands, addressing a group of nine individuals seated on a wooden bench in what appears to be a gymnasium. The seated group includes diverse individuals of varying ages, dressed in casual attire such as tank tops, shorts, beanies, and a helmet-like cap. Some wear glasses. The standing man gestures with his hands as he states, <S>I realized after the last practice, there were some feelings about my leaving.<E> <AUDCAP>A clear, articulate male voice speaks with a calm, deliberate tone. There is a very subtle ambient hum in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/1f/f0/1ff07ac2a48b1c2c56552ff70060fe7b,/cpfs01/dataset/OpenHumanVid/clips/part_003/1f/f0/1ff07ac2a48b1c2c56552ff70060fe7b,163
"The video shows two men on a basketball court. A young man, wearing a yellow jersey with 'FRIENDS' and number 7, a golden protective helmet, and sports goggles, is adjusting a black elbow brace on his left arm. He strains slightly while adjusting the brace, then flexes his arm and turns to an older man in a light blue polo shirt, saying, <S>Good as new!<E> The older man, with short light-colored hair, is then shown from the side, looking towards the court with a focused expression. He brings his hands to his mouth, then gestures with his right hand. A female voice shouts, <S>Game on!<E> <AUDCAP>Male grunting sounds, a distinct click sound, upbeat and energetic pop music with a prominent beat, crowd sounds including cheering, murmuring, and clapping, an excited young male voice, a loud whistle, an enthusiastic female voice.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/ee/f3/eef3239a23c12142f9ec8b40cc6a1a3f,/cpfs01/dataset/OpenHumanVid/clips/part_003/ee/f3/eef3239a23c12142f9ec8b40cc6a1a3f,227
"A middle-aged man in a dark suit and striped tie is seated in an office, looking intently to the side with his hands clasped under his chin. Behind him are horizontal window blinds. In the foreground, part of what appears to be a medical or anatomical model (possibly a spine) with yellow supports is visible on a desk. <AUDCAP>Suspenseful, building instrumental background music.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/f8/0a/f80a1a15caa554b515f61a6c21ca2e1e,/cpfs01/dataset/OpenHumanVid/clips/part_003/f8/0a/f80a1a15caa554b515f61a6c21ca2e1e,127
"A single male figure, likely in his forties with dark hair and light skin, sits in a dimly lit setting with red lanterns. He wears a white shirt and displays a contemplative posture with his head tilted downward. <AUDCAP>Solemn, emotional instrumental music plays softly.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/77/c3/77c31c2de94cf6e0c483c9014fc2cabc,/cpfs01/dataset/OpenHumanVid/clips/part_003/77/c3/77c31c2de94cf6e0c483c9014fc2cabc,155
"The video shows a single male figure, dressed in a dark leather jacket and light-colored collared shirt, standing in a dimly lit room with a brick wall background, his fair skin and light brown hair illuminated by soft shadows. He stands upright with a neutral expression, lost in thought as he glances to the side, his dark attire contrasting with the somber atmosphere of the minimalist setting. He says, <S>I...<E> <S>I...<E> <S>we...<E> <S>didn't see any real danger.<E> <AUDCAP>A male voice speaks, initially hesitant and slightly unsure, then becoming more deliberate, with a serious and reflective tone. A low, sustained, dramatic musical underscore is present throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/7c/b9/7cb91e138411cc3fe0f6805768208390,/cpfs01/dataset/OpenHumanVid/clips/part_003/7c/b9/7cb91e138411cc3fe0f6805768208390,184
"A group of diverse women, dressed in casual and semi-formal attire, sits attentively on benches and stools in an outdoor courtyard. They watch a young woman in a short pink dress who stands facing away from the camera, with her arms raised. The seated women begin to clap enthusiastically. <AUDCAP>Upbeat, traditional Japanese instrumental music plays in the background, accompanied by the sound of multiple people clapping, which intensifies during the clip.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/ee/03/ee0311e3bb402ccf4d1aedf4fbbb120e,/cpfs01/dataset/OpenHumanVid/clips/part_003/ee/03/ee0311e3bb402ccf4d1aedf4fbbb120e,122
"A single female with long blonde hair, dressed in a vibrant red and orange patterned outfit, is seated and engaged in a musical performance, playing a guitar and singing into a microphone. She sings, <S>to write them a song.<E> She continues, <S>Now you haven't heard it yet, so don't try to sing along.<E> She then adds, <S>No, don't sing along.<E> The festive background, featuring a decorated Christmas tree, creates a warm and cozy atmosphere, with the performer's relaxed yet focused posture adding to the intimate ambiance.<AUDCAP>A female voice sings a song with a clear and playful tone, accompanied by an acoustic guitar. She also speaks some lines of the song directly in a friendly, slightly admonishing tone. The guitar strumming is clear and consistent.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/fc/c3/fcc3c54339607f6e46a5adf36487a4f5,/cpfs01/dataset/OpenHumanVid/clips/part_003/fc/c3/fcc3c54339607f6e46a5adf36487a4f5,202
"The video shows a young adult woman, likely in her twenties with long dark hair and light skin, engaged in a productive routine in a well-lit office setting, wearing a pink hoodie as she reads, writes, and uses her smartphone. The office is decorated with bookshelves, posters, and a calendar on the wall, creating a focused and studious atmosphere. <AUDCAP>Light, pleasant, instrumental background music plays continuously. Subtle sound effects include a rustling noise as she handles a book and a soft thud as she places an item down on the desk.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/68/cf/68cfb153587e8ad49eb67a3156d4a8b4,/cpfs01/dataset/OpenHumanVid/clips/part_003/68/cf/68cfb153587e8ad49eb67a3156d4a8b4,203
"A woman dressed in a vibrant, multi-colored garment with gold embroidery, adorned with intricate golden hairpieces, is seen examining a golden object in a quiet, indoor setting with traditional architectural elements. The woman, with her fair skin and dark hair styled in an elegant updo, is surrounded by soft, natural lighting, suggesting a peaceful and contemplative atmosphere. <AUDCAP>Soft, melodic traditional East Asian instrumental music plays in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/02/14/021406f4de57c056f2d83a6641a74e45,/cpfs01/dataset/OpenHumanVid/clips/part_003/02/14/021406f4de57c056f2d83a6641a74e45,154
"The video shows two women in traditional Chinese attire. One, on the left, wears a light blue floral garment with a red hair tie on her braid and looks down. The other, on the right, wears a vibrant green and yellow embroidered top with a dark braid and hairpin, and leans over a wooden structure, carefully retrieving a brown pouch. The setting is rustic with traditional Chinese architecture and a wooden sign visible in the background. <AUDCAP>Gentle, contemplative traditional Chinese instrumental music plays in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/02/86/0286f4b9c59d6db18141c034577c7bef,/cpfs01/dataset/OpenHumanVid/clips/part_003/02/86/0286f4b9c59d6db18141c034577c7bef,232
"The video shows two women in a warmly lit room. On the left, a woman with curly hair and glasses wears a light blue sweater and holds a green garment. On the right, a woman with short, straight hair, wearing a light grey distressed sweater, smiles warmly. They are seated, possibly on a bed, in a cozy setting with a patterned curtain and a decorative lamp visible in the background. <AUDCAP>Soft, tranquil background music plays throughout the scene.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/dd/39/dd39435a30951ac72caa801d2a0fcf83,/cpfs01/dataset/OpenHumanVid/clips/part_003/dd/39/dd39435a30951ac72caa801d2a0fcf83,144
"The video shows three men walking under a concrete bridge structure. The man in the middle wears a light-colored shirt, flanked by one in a dark shirt and another in a patterned shirt, as they stroll casually. A reflective traffic mirror on a pole stands in the foreground, showing a street with cars, and some greenery is visible at its base. Stairs with a metal railing lead up to the bridge, and a woman is seen walking up these stairs in the background. One of the men briefly glances towards the camera while the others look ahead. <AUDCAP>Ambient sounds of an urban environment, including light traffic and general outdoor atmosphere. A piece of light, upbeat background music is also playing.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/a3/90/a390a2a6ea43b46af20b025007350cd8,/cpfs01/dataset/OpenHumanVid/clips/part_003/a3/90/a390a2a6ea43b46af20b025007350cd8,130
"The video shows a group of people in an outdoor setting, possibly a parking area, with motorcycles and a white car in the background. A man in a light blue shirt walks away from the camera in the foreground. In the midground, a woman in a beige trench coat holds a phone while standing with two other men, one in a black shirt and the other in a black and white patterned shirt. They appear to be interacting. <AUDCAP>Upbeat instrumental pop music with a driving beat and electronic elements.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/86/a3/86a38a2e69a5345c2a1b6ec95c310e37,/cpfs01/dataset/OpenHumanVid/clips/part_003/86/a3/86a38a2e69a5345c2a1b6ec95c310e37,140
"The video shows a single male figure, with a bald head and light skin tone, floating calmly in a swimming pool, his arms extended out to the sides as he remains still underwater. He is shirtless, surrounded by the blue waters of the pool, with subtle light reflections and the distant edge of the pool visible in the background. A male voice sings, <S>I'm<E> <S>On with the weak heart<E> <S>I guess I must be having fun.<E> <AUDCAP>A male voice sings with a calm tone, accompanied by pop music featuring drums, guitar, and bass.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/1f/85/1f8546b640ac35213d28092023b655a5,/cpfs01/dataset/OpenHumanVid/clips/part_003/1f/85/1f8546b640ac35213d28092023b655a5,195
"A woman with long brown hair wearing a grey knitted sweater and a man with short dark hair wearing a red scarf and a cream and black color-block top stand facing each other indoors. They appear to be in a serious conversation, with the woman's hands clasped in front of her. A glass door and soft ambient lighting are visible in the background. The man holds a white, robot-like object in his left hand. <AUDCAP>Emotional, slow background music with a soft, melodic tune, possibly instrumental.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/34/2a/342a47554359d66a2b07d78231fbe35b,/cpfs01/dataset/OpenHumanVid/clips/part_003/34/2a/342a47554359d66a2b07d78231fbe35b,147
"The video shows three individuals in a clinical setting: a male patient in a blue scrub top with dark hair, a male medical professional in a white lab coat with 'NFS' and Korean text, and another male medical professional in a purple scrub top with gray hair. They are engaged in a conversation or observation, walking and standing in a bright, professional environment with medical equipment and a monitor on the wall. <AUDCAP>The only notable audio is background instrumental music with a moderately dramatic and suspenseful tone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/62/59/6259ff6bde66ee4b36bef1202fa7c266,/cpfs01/dataset/OpenHumanVid/clips/part_003/62/59/6259ff6bde66ee4b36bef1202fa7c266,127
"The video shows a man with dark hair, a mustache, and a short beard, wearing a dark blue zip-up jacket over a lighter blue hoodie. He is in a dimly lit setting, likely at night, looking intently forward with a focused expression. A wicker-like object is partially visible in the lower left foreground. <AUDCAP>Suspenseful instrumental music plays in the background, accompanied by a distinct, high-pitched ringing sound, followed by a deeper percussive thump, and a continuous low drone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/6d/3b/6d3b01bc93976730195c3194e91501f6,/cpfs01/dataset/OpenHumanVid/clips/part_003/6d/3b/6d3b01bc93976730195c3194e91501f6,127
"Two individuals, a man with dark hair and a pinkish shirt, and a woman in a dark jacket, engage in a calm and intimate conversation in a dimly lit outdoor setting, surrounded by a covered parking area with a few parked cars. The woman holds a white cup, possibly containing a beverage, as they stand close to each other, their conversation taking place under the soft evening or nighttime ambiance. <AUDCAP>Gentle, reflective instrumental music is heard.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/cf/0a/cf0a9e97879abd8340029c62692fe498,/cpfs01/dataset/OpenHumanVid/clips/part_003/cf/0a/cf0a9e97879abd8340029c62692fe498,188
"The video shows a man in a purple shirt and a woman in a dark shirt in a dimly lit outdoor setting at night. Initially, the man stands looking down at the kneeling woman. He then kneels down to face her, and they look at each other with serious expressions. In the background, there's a covered structure, dimly lit vehicles, and some greenery. <AUDCAP>Gentle, emotional instrumental music plays.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/7a/cb/7acbc9bf8f23b598f36455d3654d0379,/cpfs01/dataset/OpenHumanVid/clips/part_003/7a/cb/7acbc9bf8f23b598f36455d3654d0379,124
"The video features a group of children on a stage, participating in what appears to be a school play. A painted backdrop behind them depicts a stylized Earth with landmasses and oceans, surrounded by stars. Initially, a child wears a volcano costume, with their head visible through an opening in the white snow-capped peak. To the left, a girl holds a large green cactus prop adorned with pink flowers. Other children are positioned around the stage, including a boy wearing a snorkel and mask on the right. The child in the volcano costume then moves slightly, turning their body, and a boy dressed in a tree costume with brown bark and green leaves walks forward to take a central position. <AUDCAP>Upbeat, cheerful instrumental music plays, possibly a children's song, featuring a light melody and rhythm. There are sounds of applause from an audience.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/a9/0b/a90ba86afe5fa9f54f86f8c02bf048ba,/cpfs01/dataset/OpenHumanVid/clips/part_003/a9/0b/a90ba86afe5fa9f54f86f8c02bf048ba,145
"A man wearing a dark blue hanbok and a black gat (traditional Korean hat with a wide brim) holds a small golden cup. He has a mustache and a small beard. He brings the cup to his lips and drinks. Another man, wearing a red hanbok with gold embroidery and a black hat, is visible from the back, out of focus, to the right. The setting is indoors, with red walls and traditional Korean architecture visible in the background. <AUDCAP>Soft, contemplative traditional Korean instrumental music plays throughout the clip.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/20/2c/202c3195a88c10c2f750ad67e5e4653a,/cpfs01/dataset/OpenHumanVid/clips/part_003/20/2c/202c3195a88c10c2f750ad67e5e4653a,159
"The video shows a woman in a bright yellow lab coat attentively examining a shirtless individual lying on a gurney, who appears unconscious or distressed, in a dimly lit clinical laboratory setting surrounded by medical equipment and supplies.<AUDCAP>Soft, mournful, atmospheric music plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/ac/b8/acb87fddf862bdb658e1c5d6d322628d,/cpfs01/dataset/OpenHumanVid/clips/part_003/ac/b8/acb87fddf862bdb658e1c5d6d322628d,140
"The video shows a woman in her thirties with fair skin and pulled-back hair, wearing a blue shirt. She looks down and speaks, <S>But they're offered a chance at a new one.<E> A gold ring is visible on her left hand as her hands are shown clasped together in a contemplative pose. The setting is a dimly lit indoor environment with a neutral background. <AUDCAP>A clear, reflective female voice speaks with a slightly solemn tone. Subtle, atmospheric background music is present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/95/8c/958c6efd8c5197c8c4449b19b33844c1,/cpfs01/dataset/OpenHumanVid/clips/part_003/95/8c/958c6efd8c5197c8c4449b19b33844c1,219
"The video shows an indoor space, possibly a studio or a lounge, with a large mirror reflecting parts of the room. In the foreground, a young woman with long dark hair, wearing a light blue top with white floral patterns and a red pleated skirt, stands with her hands on her hips, looking to the right. Behind her, two men are seated at a small round table, both with drinks. One wears a dark blazer and jeans, the other a gray suit and is taking a sip from a wine glass. A third man in a dark suit is seen placing a tray on the table. Reflections in the mirror show other individuals, including women in a light blue dress, a white top with a red skirt, and a light-colored coat, along with other men in suits, suggesting a social gathering or a professional setting. <AUDCAP>A sustained, atmospheric synth pad plays throughout, giving a slightly dramatic tone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/60/f1/60f1e32fac664d590bc2a09cddef6245,/cpfs01/dataset/OpenHumanVid/clips/part_003/60/f1/60f1e32fac664d590bc2a09cddef6245,194
"In a modern room with a cityscape view through large windows, a young man in a light blue t-shirt leans over to look at a goldfish bowl. A woman in a pink top and beige trousers stands beside him, initially holding a clear plastic bag containing a goldfish. She smiles, and then the man takes the plastic bag from her, holding the goldfish, and smiles excitedly. <AUDCAP>Uplifting and light instrumental music plays throughout. It features a cheerful melody with a gentle rhythm, creating a positive and warm atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/55/20/55201d023208177e8996d08bd3ce2bad,/cpfs01/dataset/OpenHumanVid/clips/part_003/55/20/55201d023208177e8996d08bd3ce2bad,248
"A single woman, dressed in a professional black blazer and white top, stands next to an open car door in a blurred outdoor setting with greenery, likely a park, on a sunny day. She is seen adjusting her sunglasses, looking around, and touching her hair, exuding a sense of contemplation as she prepares for her next move. <AUDCAP>Upbeat, modern instrumental music with a driving beat, featuring electronic elements and a pop-like melody.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/cb/53/cb53efcc62953a232d7d4c19e25cbda7,/cpfs01/dataset/OpenHumanVid/clips/part_003/cb/53/cb53efcc62953a232d7d4c19e25cbda7,122
"An older man with a mustache, wearing a blue V-neck sweater, stands behind an older woman with curly dark hair and glasses, who is seated. The man looks down at the woman with a serious expression, his hands positioned near her shoulders. The woman also looks down. A picnic table laden with items like bottles, jars, and red oven mitts, along with a barbecue grill, is visible in the background in an outdoor grassy setting. <AUDCAP>Gentle, reflective instrumental music plays.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/dd/5d/dd5d49ed99f980b3930ac5bdd5949677,/cpfs01/dataset/OpenHumanVid/clips/part_003/dd/5d/dd5d49ed99f980b3930ac5bdd5949677,142
"A human woman with dark hair, wearing a striped top and dark pants, sits on a light blue couch, smiling and gesturing with her hands. To her left, a blue humanoid puppet in a suit, a white fluffy sheep-like puppet, and a puppet with an orange face and brown head covering are also on the couch. A puppet with a green face and red details stands behind the couch on the far left, while a light purple humanoid puppet in a black leather jacket sits on the left of the couch, facing the woman. The background features colorful posters and a diner-like setting. The woman sings, <S>Next time won't you sing with me.<E> She then asks, <S>What kind of Captain Can--<E> <AUDCAP>A cheerful and melodic song is sung by a female voice, joined by other voices, some sounding puppet-like, in a theatrical style. The female voice is clear, enthusiastic, and melodic. The background music is upbeat and theatrical, accompanying the singing.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/89/4b/894b307e89b3d39a1e37646f15a0c57e,/cpfs01/dataset/OpenHumanVid/clips/part_003/89/4b/894b307e89b3d39a1e37646f15a0c57e,215
"In a dimly lit setting adorned with string lights, a robotic figure wearing a dark armored suit with glowing red eyes sits alongside a human male, Brendan Fraser, dressed in a black leather jacket. Both are in front of what appears to be a greenish-hued tent or makeshift structure. A small, skeletal bird briefly appears on the robot's shoulder, then vanishes in a puff of smoke. The human male stares ahead, then looks over at the robot and says, <S>Dude.<E> The robot remains still, its red eyes glowing. <AUDCAP>A sustained, unsettling ambient music track plays. A faint mechanical sound is heard, followed by a whooshing sound. A clear, deep male voice speaks a single word with a slight exhale. More whooshing and a soft, airy sound accompany the visual effect of smoke. The ambient music continues.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/7e/2a/7e2aa094dbcaa1d24fa5cfe277dd3f20,/cpfs01/dataset/OpenHumanVid/clips/part_003/7e/2a/7e2aa094dbcaa1d24fa5cfe277dd3f20,379
"The video shows a luxurious, historically-set room with rich red curtains, ornate furnishings, and large windows. Two women, dressed in white, are near a wooden bathtub. One woman, wrapped in a white towel, steps out of the tub while the other, wearing a white dress and bonnet, holds a white cloth, seemingly to assist. A third woman, elegantly dressed in a grey top and a flowing red skirt, enters the room from the right. The scene exudes a sense of historical richness and refinement. <AUDCAP>The sound of water splashing and sloshing is heard throughout the scene, with a subtle ambient room tone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/79/7e/797e7bc91b1ca568e2886e0f34c9495f,/cpfs01/dataset/OpenHumanVid/clips/part_003/79/7e/797e7bc91b1ca568e2886e0f34c9495f,246
"The video shows a person in a checkered suit standing contemplatively in an outdoor corridor with white columns and lush greenery, surrounded by several individuals, including a young girl in a dark top and green skirt walking towards the camera, and a woman in a blue dress engaged in conversation off-camera. The scene is set in a calm and serene public or institutional area, likely a school or university campus, with late afternoon or early evening natural light casting a warm glow. <AUDCAP>Gentle, instrumental background music plays throughout, creating a calm and serene atmosphere. No speech or prominent sound effects are present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/f3/4e/f34ef448ba8de93b9e58601c0e973f9d,/cpfs01/dataset/OpenHumanVid/clips/part_003/f3/4e/f34ef448ba8de93b9e58601c0e973f9d,284
"The video shows a young girl with long dark hair tied in a ponytail, wearing a dark blue t-shirt. She stands still in an outdoor setting with blurred white columns in the background, suggesting a park or public space with classical architecture. She looks slightly off-camera to her right, her mouth slightly open as if she is about to speak. She begins to say, <S>When I was a--<E> <AUDCAP>A young female voice begins to speak, and gentle, calming instrumental music plays in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/1d/c8/1dc861bcb7b2c7439b08f15edf76f6d7,/cpfs01/dataset/OpenHumanVid/clips/part_003/1d/c8/1dc861bcb7b2c7439b08f15edf76f6d7,152
"Four people are relaxing by a pool. On the left, a woman with blonde, curly hair sits cross-legged, wearing a light-colored jumpsuit and a necklace. Next to her, a man with dark skin wears a green long-sleeved shirt over a lighter shirt and dark pants, holding a bottle and a plate of food, with his feet in the water. In the background, a younger man with curly hair sits on a lounge chair, looking at his phone. On the right, a man with a straw hat, sunglasses, a striped shirt, and shorts sits with his feet in the water, drinking from a cup. The setting is outdoors with trees and steps, suggesting a warm late afternoon or early evening. <AUDCAP>Background music plays, featuring a male vocalist singing in Spanish over a lively, melodic Latin folk tune with acoustic guitar and percussion.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/c4/72/c4729a9a5ed582ebf757c28603751a36,/cpfs01/dataset/OpenHumanVid/clips/part_003/c4/72/c4729a9a5ed582ebf757c28603751a36,148
"A man in traditional blue-green Chinese attire gently spoon-feeds a woman in a green hanfu who lies in a richly decorated bed with red patterned curtains. The room features traditional Chinese decor.<AUDCAP>Gentle, melodic Chinese instrumental background music.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/f3/b6/f3b6893fe9e12ed0fa505825a9b66cb0,/cpfs01/dataset/OpenHumanVid/clips/part_003/f3/b6/f3b6893fe9e12ed0fa505825a9b66cb0,143
"The video features a young man in a dark suit jacket, a brown vest, and a white shirt, seated in a dimly lit room with vintage decor, including patterned wallpaper and a window with soft light filtering through. He initially looks down with a slight frown, then brings a small glass to his lips, consumes its contents with deliberate movements, and finally looks down again, his dark hair and light skin tone contrasting with the warm atmosphere. <AUDCAP>A suspenseful, low-frequency musical theme plays in the background, accompanied by the sound of liquid being poured, followed by a distinct swallowing sound.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/f6/ab/f6abb54c0cf71ee5695d51b83875f77e,/cpfs01/dataset/OpenHumanVid/clips/part_003/f6/ab/f6abb54c0cf71ee5695d51b83875f77e,188
"A young woman with dark hair tied back, wearing a white patterned jacket and a backpack with a white object and a silver cylinder attached, is shown in a close-up, looking down. The scene then expands to show three people in a lush green forest. One person in a blue jacket is squatting, looking at the ground, while another person in a light jacket stands and holds a camera. The woman from the close-up shot stands beside the squatting person, also looking down. The group appears to be engaged in a nature-based activity. <AUDCAP>Uplifting and gentle instrumental music with an Asian-inspired melody plays throughout the video.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/a0/70/a070e663195611fc635b5b5b393d2271,/cpfs01/dataset/OpenHumanVid/clips/part_003/a0/70/a070e663195611fc635b5b5b393d2271,123
"The video shows a single male figure, dressed in a dark blazer and light-colored striped shirt, with short dark hair and neutral skin tone, carefully examining a small potted plant in a calm and focused office environment with a whiteboard in the background. <AUDCAP>Gentle, melodic background music plays with a soft, calming tone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/28/43/284306fccf337a096c866b487dc0e146,/cpfs01/dataset/OpenHumanVid/clips/part_003/28/43/284306fccf337a096c866b487dc0e146,152
"The video shows five men, all with dark skin tones, dressed in brown leather warrior attire with metallic embellishments, standing in a dense, green forest. In the foreground, a man with a serious expression places his hand on the shoulder of another man. This second man looks distressed, then drops to the ground next to a third man who is already lying motionless. Two other men stand in the background, holding spears. The man in the foreground says, <S>No.<E> He then instructs, <S>Bring him.<E> As the man collapses, another man bends over the fallen figure. <AUDCAP>Male voices speaking with firm and commanding tones. Ambient forest sounds of rustling leaves. A distinct thud is heard as an object or person hits the ground, accompanied by a guttural grunt from one of the men.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/b8/ce/b8ce60c528f87507e7b8c52a56c7202e,/cpfs01/dataset/OpenHumanVid/clips/part_003/b8/ce/b8ce60c528f87507e7b8c52a56c7202e,232
"An elderly man with a bald head, dressed in a traditional blue Chinese jacket and a white shirt, smiles broadly. He gently holds and presents a small, woven-covered bottle. <AUDCAP>Soft, tranquil background music plays. A faint, swift whooshing sound is heard as the man moves his hand.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/c3/b9/c3b915bf0668de054edcaaaa26a0b36b,/cpfs01/dataset/OpenHumanVid/clips/part_003/c3/b9/c3b915bf0668de054edcaaaa26a0b36b,128
"The video features a single older adult, likely in his sixties or seventies, with a long, gray beard and flowing gray hair, wearing a wide-brimmed hat, sitting in contemplation in a softly lit, blurred forest setting with trees and foliage. The character's subtle movements and focused gaze suggest a moment of quiet reflection amidst the serene natural surroundings. He then speaks, <S>An Enigma fell.<E> <AUDCAP>A deep, serious male voice speaks. A low, sustained, atmospheric musical tone underlies the scene.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/84/9f/849f7f2a00256ff5ac8e2994f4708247,/cpfs01/dataset/OpenHumanVid/clips/part_003/84/9f/849f7f2a00256ff5ac8e2994f4708247,131
"The video shows two individuals in traditional attire. A seated female, wearing a purple garment and a blindfold, is engaged in a craft activity, appearing to be weaving on a small wooden frame. A standing male, dressed in an ornate dark robe, watches her attentively. They are in a serene indoor setting with traditional wooden structures and illuminated paper lanterns, creating a warm and peaceful backdrop. <AUDCAP>Gentle, melodic instrumental music, reminiscent of traditional Chinese instruments, plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/27/44/27447992afab2f163e31df09ed6b9d94,/cpfs01/dataset/OpenHumanVid/clips/part_003/27/44/27447992afab2f163e31df09ed6b9d94,203
