prompt,image,seed
"The video shows a sequence of scenes. Initially, a man in a white hoodie and light pants walks alongside a woman in a blazer and dark pants on a sidewalk, with a black Audi A6 sedan parked in the background. Subsequently, the same man and woman are seen walking along a pier that extends into a calm, sparkling ocean under a clear sky. In the final shot, they stand by the pier's railing, with the woman taking a sip from a bottle, both looking out at the sea. Chinese credits and song lyrics are overlaid throughout the scenes. <AUDCAP>Uplifting pop music plays continuously with a male vocalist singing in Chinese. The music features a prominent melody, steady rhythm, and electronic instrumentation.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_007/9c/bb/9cbb5c93a2fdbf7865c6609082e21bdf,0
"A smartphone screen displays an elderly man with white hair, glasses, a brown cardigan, white shirt, and striped tie. His expression changes subtly from a slight smile to a more serious look, then he glances downwards. The background on the phone is a vibrant pink with indistinct, swirling forms. The phone is held by a yellow, claw-like stand, placed in a dimly lit room with laboratory-style equipment, including a lamp and glass tubes. The man on the screen says, <S>But if you truly love,<E> He then says, <S>Billy Wolfrum.<E> He continues, <S>I'll tell you exactly what you need to do to make sure he loves you back.<E><AUDCAP>A calm, elderly male voice with a deliberate, slightly gravelly tone speaks over a gentle, atmospheric background music featuring shimmering, bell-like sounds and a melancholic quality.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_011/4f/47/4f4717636fe4d25de597e62a190e59ca,0
"The video shows a lone man, dressed in a brown tunic and vest, standing in a rustic outdoor setting with a contemplative expression, surrounded by several lifeless figures lying on the ground in the background. The scene is set amidst a serene landscape of green grass and scattered rocks, with wooden structures and tools visible, evoking a sense of a historical or survivalist context. <AUDCAP>Subtle, melancholic string music plays throughout the scene.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_015/df/3e/df3e78498909b74fabf4180f3d44f800,0
"The video captures a serene suburban street scene with three people standing on the sidewalk, observing a vintage green car parked on the street, while two individuals inside engage in conversation. The three onlookers, a scientist-like figure with spiky blue hair in a white lab coat, a person with orange hair in a pink top and white pants, and a person with brown hair in a yellow top and white pants, stand still amidst a peaceful neighborhood with colorful houses and lush greenery. A male voice states, <S>Not a single thing.<E><AUDCAP>A car engine starts, followed by the sound of a car driving past. A male voice speaks with a slightly exasperated and declarative tone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_012/d8/d1/d8d1fa614da73c02087e8fc0d5aeb413,0
"The video shows two individuals, a male driver and a female passenger, sitting calmly in a dimly lit car at night. The driver, wearing a light-colored shirt and glasses, looks towards the passenger. The passenger, partially visible in a white lace top, looks down, seemingly focused on something in her hands or lap. The car has dark upholstery and a red roof trim. <AUDCAP>Quiet, dramatic instrumental music with prominent piano and string arrangements, creating a slightly melancholic atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_015/1d/a7/1da75892cc9ab238ddefc0152fe86ca1,0
"Two men in dark suits, white shirts, and patterned ties are in a dimly lit room with an East Asian-inspired background, creating a serious and tense atmosphere. The seated man, middle-aged with short dark hair, looks forward with a serious, thoughtful expression. Behind him, another man, possibly younger, leans forward intently, clasping his hands and appearing to speak to or whisper something to the seated man. <AUDCAP>A low, suspenseful electronic drone with subtle rhythmic elements plays, creating a tense and serious atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_004/30/20/30208d4e8589aed9590f36578c097f01,0
"On a stylized golf course with green grass and pink sand traps, a woman in a white visor, argyle vest, and white pants holds a golf club. A man in a matching argyle vest and yellow pants stands behind her, guiding her, and states, <S>sports ever.<E> <S>Here.<E> He continues, <S>Let me show you.<E> The scene transitions to a tennis court. A woman in a white tennis dress and headband holds a racket, smiling, next to a man in a white polo and headband. They smile and then hug. The man says, <S>Here.<E> <S>Let me show you.<E> The scene then changes to a baseball field. A woman in a pink baseball cap and pinstripe uniform holds a baseball bat. A man in a matching pinstripe uniform stands behind her, guiding her swing, saying, <S>Here.<E> <S>Let me show you.<E> All scenes are set against a backdrop of painted mountains and palm trees under a blue sky, giving a desert-like feel. <AUDCAP>A clear, instructional male voice is heard across the scenes. Upbeat, energetic synth-pop background music with a driving beat plays continuously.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_005/86/10/861087c7211ae99397f7a90a7ff184ac,0
"The video shows a young man with curly light brown hair and fair skin, dressed in a dark coat and green scarf, looking distraught and crying in a dimly lit stadium. He looks up, then down, then towards the viewer, with tears on his face. He says, <S>I thought, hey.<E> He then adds, <S>What a way to spend the day.<E> <AUDCAP>A solemn, melancholic piano piece plays throughout. A male voice, emotional and tearful, speaks clearly with a sad tone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/65/cc/65cca7bcda4cb382d3cdade08ce5d208,0
"A warrior, clad in ornate traditional Chinese armor and a helmet adorned with red plumes, looks down with a solemn expression, his face smudged with dirt and possibly blood. The background reveals a blurred scene with greenery on the left and a burning structure with visible flames on the right. <AUDCAP>Slow, melancholic orchestral music featuring strings creates a somber atmosphere. There is no speech or distinct sound effects.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/ea/da/eadab27ff205dae9806333c2e7ed528e,0
"The video shows a young woman in her twenties, with long dark hair and fair skin, wearing a green jacket and plaid shirt, adjusting her jacket and holding a white cloth or bag in a wooded area with soft, diffused lighting. She is alone in the scene, surrounded by trees and shrubs in a likely park or rural setting. <AUDCAP>Gentle, melancholic string music plays throughout. A bird chirps in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/4d/17/4d17c311c597b6fdfd69fcb1f7dd3291,0
"A boy in a plaid shirt sits, unwrapping a gift to reveal a 'Pregnancy Test' box. A woman in a grey and black dress sits beside him, looking down at her lap, seemingly adjusting her clothing. Behind them, a man in a striped polo shirt stands with his arms crossed, looking distressed. The room is decorated with red, yellow, and grey balloons, and a 'BIRTHDAY' banner is visible in the background. <S>I gotta listen to myself, yeah.<E> <S>I'm tired of fixing things for Michael.<E> <AUDCAP>A male vocalist sings melancholic, thoughtful lyrics over gentle, acoustic folk music featuring guitar and drums.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_012/3a/bb/3abbd520a47e7e98a840efac23066ab8,0
"The video captures a tender moment between a couple, consisting of two people, as they share a loving glance in a bright and festive setting. The woman, dressed in a white wedding dress and veil, and the man, wearing a white suit with a black bow tie and a pink boutonniere, are surrounded by a beautiful floral arch, exuding elegance and joy. <AUDCAP>Uplifting, orchestral celebratory music plays in the background, accompanied by the sound of applause.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_012/93/00/9300c533faa1723f0ebe8ab13c71865d,0
"The video shows a young man, possibly in his twenties, with short, styled brown hair, standing in an indoor setting with muted green walls. He wears a black zip-up jacket over a light-colored, patterned button-up shirt (the pattern appears to be birds), and an ID badge with the word 'INTERN' is clipped to his jacket. He looks towards someone off-camera, whose back is partially visible. He says, <S>I should see the world while I can.<E> He then adds, <S>Booth disagrees.<E> <AUDCAP>A clear, calm male voice speaks with a slightly serious tone. Subtle, somewhat melancholic instrumental background music is present throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/86/5d/865d84a53b0c6ae638d9d4b76d912328,0
"The video shows two individuals: an older man with disheveled dark hair, glasses, and a worn gray t-shirt, and a younger man with short dark hair, dressed in a greenish-brown jacket over a white t-shirt and a necklace. They are standing in a dimly lit outdoor setting with blurred metal structures and a chain-link fence in the background. The older man initially looks down, then up with a contemplative expression, appearing somewhat weary, and finally looks down again, stating, <S>Sir.<E> The younger man stands slightly behind him, looking down. <AUDCAP>Dramatic, melancholic instrumental music plays throughout. A male voice speaks a single word with a weary tone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/38/41/3841baec62b0643b9b6768ffbd3a3b42,0
"A ruggedly bearded man with curly hair and a weary expression, showing dark circles and fatigue-lined eyes, sits in a dimly lit interior space with a rough stone or brick wall. He wears a worn, simple garment. He looks towards the right and speaks: <S>that I got to spend so much time with James and Lily, and you so little.<E> <S>But know this.<E> <S>The ones that love us never really leave us.<E> <S>And you can always find<E> <AUDCAP>A calm and emotional male voice speaks English. Subtle, melancholic orchestral music plays in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_013/c8/5d/c85ddd6be6b64981e652a3eb9af712a9,0
"The video shows two individuals, a man and a woman, seated in a vintage car, dressed in attire from the early 20th century. The man is on the left, wearing a brown fedora and a suit, while the woman is on the right, wearing a maroon cloche hat. Both wear brown leather gloves, and their hands are on the steering wheel. The woman, in the driver's seat, looks forward with a pensive expression and says, <S>which I have a sneaking fear I may regret. For a long time to come.<E> The man also looks forward, appearing contemplative. The scene is set outdoors, with a building in the background and a daytime setting. <AUDCAP>A clear, thoughtful female voice speaks with a slightly serious tone. The sound of a vintage car engine cranking and starting is heard, accompanied by a somber, orchestral string piece with a melancholic melody.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_013/a4/af/a4af672ca89c90324503bfe6d686699e,0
"A young man in his twenties, with short, dark hair and light skin, wearing a brown shirt, is shown in a close-up. He initially looks down with a contemplative and concerned expression, his brow furrowed. He then looks up, his eyes visibly tearing up as he asks, <S>Why didn't I get it?<E> <AUDCAP>A young male voice is heard, speaking with a sad, tearful, and questioning tone. Gentle, melancholic background music plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_013/ee/34/ee3400c1b8c4a45b513c2151d72c6618,0
"The video shows two individuals, both clad in dark, biomechanical armored suits, in a dimly lit industrial setting with metallic walls and equipment. One character, crouched against a control panel with a pool of blood nearby, appears to be assessing the aftermath of a violent encounter. This character groans and gasps in pain, then says, <S>Oyaji tachi wa<E> The other character stands in the foreground, facing them with an ominous presence. <AUDCAP>A male voice is heard groaning, gasping, and grunting in pain, followed by a male voice speaking in Japanese with a strained, pained tone. Subtle ambient sounds are present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_011/f1/1e/f11e798d41278ca5675b01b2f6725fbd,0
"The video shows a middle-aged woman with gray, curly hair, seated in a black office chair. She is wearing a dark blue blazer over a lighter blue collared shirt. Initially, she looks down, then slowly lifts her head to look directly up at the camera, her expression shifting to a subtle, gentle smile. <AUDCAP>Soft, emotional background music plays with a slight percussive element. A gentle female sigh or exhale is heard, followed by another soft, non-verbal vocalization.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_011/3b/d5/3bd5661ecdd4adfe145045b64833aa3c,0
"A fair-skinned woman with blonde, shoulder-length hair and bangs, wearing a white lab coat over a blue scrub top, looks down with a serious and contemplative expression. The background is blurred, showing another person on the left and vertical blinds on the right, indicating an indoor, professional setting. A male voice says, <S>You apologize to that dying person.<E> <AUDCAP>A male voice speaks with a firm, serious, and slightly gravelly tone. Background music featuring a melancholic piano and atmospheric synth creates a somber and reflective mood.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/57/fc/57fc99b680c77e72eb5f7d29cf9b1416,0
"Two men, dressed in black fedora hats, dark suits, white shirts, and ties, are in a dimly lit, vintage-style room. The man on the left is seen in profile, looking to the right with a serious expression. The man on the right, fully visible from the chest up, initially looks to the left with a concerned expression, then lowers his gaze. A warm lamp light illuminates the background. The atmosphere is tense and serious. <AUDCAP>Dramatic, suspenseful orchestral music plays, building a sense of tension.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/2c/7f/2c7f30e2bdf14974585f96b4950ecf72,0
"A man with dark hair, wearing a light blue long-sleeved shirt and light blue shorts, stands barefoot in a large tub or bucket in a vintage-style bathroom with green and brown tiles. He holds onto a metal bar above him with both hands, stretching his arms up. A toilet and sink are visible to his left. Sunlight illuminates the scene. The camera then focuses on several dark garments hanging on the same bar, bathed in bright sunlight with lens flares, against a blurred background of green and brown tones. <AUDCAP>Upbeat and cheerful background music with a rhythmic pop or folk-pop style plays throughout the video.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_011/a6/ce/a6ceccd3877de247d54bb4f169db1f56,0
"A woman with shoulder-length brown hair and green eyes is seen in a series of close-ups, her expressions shifting from intense focus to distress as she looks off-camera, set against a blurred outdoor background that could be a forest or wooded area. She wears a casual outfit, likely suitable for hiking or outdoor activities, and her features are the focal point of the shot. <S>Because all I have are my memories.<E> <S>And I don't want to remember Glenn like that.<E> <AUDCAP>A female voice speaks with a sad and emotional tone. Subtle, somber, emotional string music plays throughout the scene.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_012/14/00/14000e8b7fef07d9b43b3515fe97ed32,0
"In a cozy, well-decorated room, a family of three is present. The adult male, in a light-colored cardigan and glasses, shakes hands with the adult female, dressed in a green cardigan and patterned dress. He then moves to a desk, handling papers, while a young girl with dark hair and a striped top sits nearby. The adult female stands by the desk, holding a piece of paper. <AUDCAP>Soft, melancholic piano music plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_015/a8/04/a8048774ce0b959f40efd69bf2817c8c,0
"The video shows three people in traditional East Asian attire, standing in a dimly lit, historically-ambiance setting with lanterns, surrounded by potted plants and traditional furniture. The central figure, dressed in a white robe and headpiece, stands poised in the foreground, while two others in matching robes stand respectfully in the background, awaiting or contemplating something. <AUDCAP>Serene, traditional East Asian instrumental music plays in the background, featuring string instruments and a slow tempo.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_005/bf/fd/bffd5653622881969304891cb79c55f5,0
"The video shows two women in a fantastical outdoor setting with numerous pink and purple trees. The woman in the foreground has fair skin and long dark hair styled into two high pigtails with braids and white flower accessories. She wears a light pink sheer traditional costume adorned with subtle floral patterns, and she gazes downwards with a contemplative or saddened expression, resting her chin on her hand. The second woman, seen from behind and out of focus, wears a dark blue traditional or historical costume with a floral headpiece. They appear to be in a moment of quiet introspection. <AUDCAP>Gentle, ethereal background music with a soft melody and atmospheric sounds.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_012/f3/0a/f30a570667130ce02b5b2fe2f3e4a14c,0
"The video captures a serene and intimate moment from a traditional wedding ceremony, featuring a bride and groom in elaborate attire, surrounded by several attendants in green and white robes, set against the backdrop of a historic palace or ceremonial hall with ornate statues and banners. The bride, adorned in a red veil with gold embroidery and a golden headpiece, and the groom, dressed in a light blue robe with a golden crown, share a tender moment in a close embrace, exuding a sense of solemnity and joy. <AUDCAP>Dramatic, orchestral music with string and wind instruments builds in intensity, creating a solemn and emotional atmosphere.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_014/ba/c3/bac379bd6a9ba4af4a203f47684b2488,0
"A woman with dark hair, styled in a low, loose ponytail, wears a pink polka-dotted collared pajama-style shirt. She looks off-camera to the right with a somber, reflective expression. Behind her, a white padded headboard or paneling is visible, along with a framed picture on a light grey wall. <AUDCAP>Melancholic, reflective string music with a slow tempo plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_004/16/d5/16d5a758b7ad1baf7b13d4626be95f79,0
"In a dimly lit venue with red curtains, a woman with short, curly brown hair and a metallic patterned top stands singing into a microphone. Behind her, a red neon sign spells out 'Sweetwater'. Below and to her left, a man with dark curly hair can be seen faintly in the background. She sings, <S>I decided long ago, never to walk in any one's sha<E> <AUDCAP>A clear, soulful female voice sings with an open-mouth vocalization, accompanied by soft jazz music featuring piano, bass, and drums in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/5c/84/5c84cdb96a48c10bb427522cf97b5549,0
"In the dimly lit forest, a single male figure, dressed in ornate, intricately patterned attire, stands with a serious expression, his dark hair styled in a traditional manner with a decorative element on top. He holds a small glowing object in his raised hands, his deliberate movements exuding an air of mystery and contemplation amidst the dark, shadowy forest surroundings. <AUDCAP>Dramatic orchestral background music with string instruments and subtle percussive accents. A soft, magical shimmering sound effect is present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/b7/27/b727cdc31fa4de9af4a861426d5d7cc1,0
"A woman in a brown and white patterned sweater sits on a bus, holding a child with a red bow in her hair on her lap. To her right, a man in a striped shirt and white turtleneck sits, looking forward. The bus seats are blue and white. Sunlight streams in through the windows on the right side of the bus. <AUDCAP>Gentle, contemplative background music plays throughout, accompanied by a subtle hum of the bus engine.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_007/24/ca/24caa3a8d013139c4145dd04293e1a92,0
"A bald, older man with a wrinkled face, wearing a dark jacket over a grey t-shirt, looks down with a serious and pensive expression. His eyes then subtly lift. <S>A crusty old Admiral, who if I understand it correctly, is now a<E> <AUDCAP>A clear, deep male voice speaks slowly and seriously. A low, melancholic musical score plays subtly in the background, accompanied by a faint ambient drone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_004/16/06/1606d74ebde095cee9f5675eac2ef080,0
"In a hospital room with blue curtains, a young man in a light blue t-shirt leans over a young woman lying in a bed with blue sheets. He gently touches her head while gazing at her with a tender expression. She looks up at him. In the background, there is a blue thermos and a vase with light blue flowers. <AUDCAP>Gentle, emotional orchestral music features soft piano and strings, creating a tender and slightly melancholic atmosphere. A very faint, soft vocal sound, almost like a sigh, is heard at the beginning.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_007/a6/eb/a6ebc1b21972cefee762de9a6050417a,0
"The video shows two individuals, a man with a light skin tone wearing a checkered shirt and a woman with reddish-brown hair and a blue floral blouse, engaged in a serious conversation in a vintage-style room with a brass lamp and patterned window, the woman's concerned expression suggesting a thoughtful discussion. She asks, <S>Really?<E> And then, <S>You said it upset you.<E> <AUDCAP>A clear female voice speaks with a questioning and slightly serious tone. Gentle, melancholic instrumental music plays softly in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/83/d8/83d8f10613f2bc17fe94cac8c381d8c6,0
"A group of people are seen inside an elevator with dark, reflective walls. On the far left, a man's back and the side of his head are visible, wearing a dark suit. To his right, a woman with long dark hair wears a light pink ruffled blouse. Next to her, another woman with dark hair and bangs wears a light blue button-up shirt. On the far right, a woman with shoulder-length dark hair wears a light beige button-up shirt with front pockets and matching high-waisted bottom, carrying a black shoulder bag. All individuals maintain neutral expressions. A male vocalist sings in the background, <S>it is love.<E> <S>love is love.<E> <S>and she is love.<E> <AUDCAP>A male vocalist sings in English with a soft, melodic pop or acoustic ballad playing as background music. The male voice is clear and gentle, accompanied by instrumental music.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_013/e0/1e/e01efffce29f92af63765427bdf8d1aa,0
"The video shows two individuals, a woman with short, curly hair and a man in a military uniform, in a formal, indoor setting with classic decor and framed pictures on the walls, as they engage in a serious conversation or moment of contemplation. The woman, dressed in a dark dress with a lace collar, appears concerned. The man, with gray hair and a military-style uniform, stands with his back to the camera and says, <S>But I think we should start to prepare.<E> The woman responds, <S>Isabelle doesn't.<E> <AUDCAP>A calm, serious male voice speaks. A concerned female voice responds. Subtle, dramatic orchestral music plays in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/9e/1c/9e1cbf1d38e53ba932c851c5bc55f8a1,0
"The video shows a woman with dark hair pulled back into a ponytail, wearing a light pink blazer over a yellow blouse and a green apron. She has a pensive expression, looking downwards and to her left. She wears small pearl earrings. The setting appears to be a dimly lit indoor space, possibly a kitchen, with soft, warm lighting. <AUDCAP>Gentle, melancholic orchestral music featuring strings and piano plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_013/04/1a/041a00fc2eef278b96f04884a71f2635,0
"A man in a suit and tie stands outside a building with a sign that reads 'MARAIS SAVINGS & LOAN'. He opens the door and goes inside. The camera then focuses on the building's facade, revealing the sign also features Chinese characters below the English text. <AUDCAP>Melancholic, slightly suspenseful orchestral music plays throughout. A subtle sound of a door opening is heard.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/7f/b3/7fb3ddbb0eb419bf1c0ce9821e4a3ad0,0
"The video shows a single individual, a middle-aged man with a light skin tone and bald head, seated in a formal office setting, dressed in a dark pinstripe suit, white shirt, and dark tie. Initially, he sits in contemplation with his hand near his chin, then looks up and states, <S>I think the carrot and stick tactic is better.<E> The office backdrop features a window with white curtains and an American flag, exuding a sense of professionalism and seriousness. <AUDCAP>A clear, articulate male voice speaking with a serious, thoughtful tone. Subtle, reflective background music is present throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/b7/3b/b73b7d006cbc2117f70e2764bd7ddb0c,0
"The video shows two individuals, a man and a woman, in the rain, both dressed in dark attire, with the man displaying a stern expression. The woman is seen from behind initially, then turns to face the camera, revealing a serious expression. In the background, a third person stands near an open car hood, holding a lantern, amidst a dimly lit and rainy nighttime setting that exudes a somber and dramatic atmosphere. <AUDCAP>The prominent sound of heavy rain is heard, accompanied by an ominous and dramatic musical score that builds. A distinct click sound is also present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/8b/e1/8be1bc2f5833e3f03c6601a96b18bce0,0
"The video features a single individual, a young man in his twenties with dark hair and light skin, sitting in a dimly lit indoor setting, likely a bar or lounge. He is dressed in a white, long-sleeved shirt with a few undone buttons. He picks up a glass of dark-colored whiskey, sips it, and then places it back down, maintaining a calm demeanor. In the background, there are blurred reflections of lights and other people. <AUDCAP>Melodic instrumental background music, with a smooth, slightly melancholic feel. No speech is present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_010/35/9a/359ac81e164d35f109915f79592c7b8d,0
"The video features a woman with long, curly blonde hair, adorned with a purple halter-neck top, large gold earrings, and a multi-strand gold necklace. She has bold eye makeup and bright red lipstick. She smiles broadly, looking slightly to her left, with a lively and expressive demeanor. The background is a large scenic backdrop depicting a coastal city with numerous buildings and boats on a body of water. She states, <S>My friend, the fame producer, Herbert Hayes just finished shooting his movie, Coco Nuts.<E> <AUDCAP>A clear, articulate female voice speaking with a lively and enthusiastic tone. Background music, featuring a light, somewhat exotic orchestral arrangement with percussive elements, plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_005/4c/72/4c723b180a15b94dca894e67e51fe2e6,0
"A single woman, likely in her thirties, with long dark hair and fair skin, dressed in a black leather jacket and a red pendant necklace, stands upright in a dimly lit indoor setting with green and blue bokeh lights. She says, <S>We didn't have a lot of support, but<E> <S>at least we had each other.<E> <AUDCAP>A female voice speaks in a reflective, slightly sad tone. Gentle, melancholic background music plays, consisting of a sustained synth pad sound.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/0e/99/0e99e5dd6c7422ba11f905aab0f53221,0
"A man in a gray jacket and pants runs towards a person lying on a wet street in a white bathrobe, then kneels beside them, looking distressed. Two other men in casual clothing walk in the background, observing the scene. A large beige truck is parked further up the street, and apartment buildings line the background under an overcast sky. The kneeling man says, <S>Ich war zu schwach.<E> He then adds, <S>Ich kann nicht wieder gut.<E> <AUDCAP>A male voice speaks in German, sounding distraught and soft. The background features the consistent sound of dripping water, indicative of a rainy or wet environment. No music is present.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_009/e9/ab/e9ab9a7b27238b53477f1ed9ff934526,0
"A single woman in her thirties with dark hair and light skin tone is seen in a dimly lit indoor setting, likely a room or office, speaking on her phone with a relaxed posture and casual demeanor. She is dressed in casual attire, with the warm glow of a lamp casting a soft light on her features, creating a calm and intimate ambiance. <AUDCAP>Soft, melancholic instrumental music plays subtly in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_015/d0/74/d07468cdbd42068401fbb6730df92fb8,0
"The video shows a single man in a formal suit standing confidently in the foreground, surrounded by a line of several stern-looking police officers in dark uniforms, in a warm and formal indoor setting with wooden paneling and a chandelier. The man, with a neatly styled haircut and well-groomed beard, initially smiles, then his expression turns serious as he states, <S>You'll find out on your own.<E> He then turns his head slightly, showing his back to the camera. The officers, who are all dressed in their official attire, maintain serious expressions. <AUDCAP>A male voice speaks clearly and gravely. Background music featuring string instruments and subtle percussion is present throughout the scene.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_016/8a/3f/8a3fd934e6a729ff8500a7e3bd7b94c8,0
"The video features two individuals, both in their twenties with dark hair and light skin tone, standing next to a classic black car with a red interior. They are dressed in formal attire; one person wears a dark coat with a yellow collar, and the other wears a dark shirt. The scene is an urban setting with city buildings and street lights illuminated by evening or night-time artificial lighting. <AUDCAP>A calm, melancholic instrumental music plays in the background. The music features a piano melody, gentle strings, and light percussion, creating a reflective and somewhat somber atmosphere. There are also faint ambient sounds of a city street.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_009/3d/b3/3db3d4463af3854220638717e8f2a9a9,0
"The video features three men in traditional Japanese attire within a serene setting. In the foreground, a man with a ponytail, dressed in a grey kimono and a brown fur vest, walks slowly towards the camera with a pensive expression. Behind him, on a wooden porch, two other men are seated calmly. One wears a green kimono and the other a blue and white striped kimono. The background includes a traditional wooden house, a stone in the foreground, green plants, and delicate pink cherry blossoms. The man in the foreground is addressed as <S>Genzaburo.<E> and then as <S>Genjiro.<E> <AUDCAP>A male voice speaks two names with a serious, slightly strained tone. Gentle, traditional Japanese instrumental music plays softly in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_011/39/49/3949fcc472afcac4e182989221481497,0
"A well-dressed man in a dark formal suit and long coat walks confidently down a dimly lit corridor lined with stone columns. The atmosphere is serious, and his steady pace suggests a purposeful journey through what appears to be a government or corporate building. <AUDCAP>Dramatic, suspenseful instrumental music plays throughout.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/19/ee/19ee1a10f7ff727b343c0c9263105eaf,0
"A blonde-haired woman, wearing a white top, blue jeans with cuffed hems, and brown ankle boots, is crouched in a greenhouse or garden, tending to a small potted plant on the red mulch floor. Numerous potted plants, some with flowers, and gardening supplies are arranged around her on a white table and shelves, against a backdrop of vibrant greenery. A person, mostly obscured, enters the frame from the right. The woman looks up towards them with a slightly surprised and warm expression, and says, <S>You're here.<E> <AUDCAP>Gentle, warm background music plays. A female voice speaks with a soft, slightly surprised and warm tone.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_015/fc/98/fc986ab4a20cc817f4a12eafd1127ce4,0
"A man walks past a cardboard cutout of a man in a lab coat holding a stethoscope to a tire. Another man stands nearby. The first man asks, <S>So, is this Georgie?<E> The second man replies, <S>Yes.<E> The second man then questions, <S>And what is he even using that stethoscope to listen to?<E> The first man responds, <S>I don't know.<E> They are in a tire store with many tires on shelves and wheel rims on the wall. <AUDCAP>Male voices conversing in a dry, direct manner, with a light, amused tone. Faint laughter from an unseen audience is present in the background.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_006/3f/24/3f2404ca4b52a242f7a826cb99beb756,0
"A young adult with dark, curly hair and glasses, wearing a denim jacket and a watch, is seated at a modern office desk. They are focused on their work, interacting with papers and a pen, with a computer, phone, and lamp visible. The bright office, featuring a large window with a city view, creates a professional atmosphere. <AUDCAP>Calm, instrumental background music, accompanied by the sounds of paper rustling and an object hitting the desk.<ENDAUDCAP>",/cpfs01/dataset/OpenHumanVid/clips/part_003/b0/01/b0010bd3a59e4d22ab3a407279e88378,0
